time,load_shortfall_3h
2018-01-26 12:00:00,9212.147780395473
2018-01-26 15:00:00,9330.392971283916
2018-01-26 18:00:00,8411.221520445102
2018-01-26 21:00:00,10372.46024833312
2018-01-27 00:00:00,9004.878664927
2018-01-27 03:00:00,9053.219196118513
2018-01-27 06:00:00,8778.631718026005
2018-01-27 09:00:00,12098.853129605184
2018-01-27 12:00:00,13730.410382422939
2018-01-27 15:00:00,12028.06787923568
2018-01-27 18:00:00,11647.70399299724
2018-01-27 21:00:00,11902.826208887007
2018-01-28 00:00:00,11902.548261412994
2018-01-28 03:00:00,10344.482875926966
2018-01-28 06:00:00,11243.70769650289
2018-01-28 09:00:00,12271.978490815876
2018-01-28 12:00:00,12688.405046133594
2018-01-28 15:00:00,12591.202226270201
2018-01-28 18:00:00,12835.545578460271
2018-01-28 21:00:00,13172.03757153905
2018-01-29 00:00:00,12607.155553566634
2018-01-29 03:00:00,11162.68030389669
2018-01-29 06:00:00,12116.191088949117
2018-01-29 09:00:00,9636.409496829932
2018-01-29 12:00:00,11944.209915364525
2018-01-29 15:00:00,11686.051257132014
2018-01-29 18:00:00,12364.150463897291
2018-01-29 21:00:00,12756.039037533072
2018-01-30 00:00:00,12030.9284160666
2018-01-30 03:00:00,11911.620871376494
2018-01-30 06:00:00,11372.095536412151
2018-01-30 09:00:00,11519.567374606264
2018-01-30 12:00:00,11662.02037090153
2018-01-30 15:00:00,11845.337421716271
2018-01-30 18:00:00,12401.56938636681
2018-01-30 21:00:00,11232.641480796727
2018-01-31 00:00:00,11558.351425410465
2018-01-31 03:00:00,10187.288698655493
2018-01-31 06:00:00,9585.886972914406
2018-01-31 09:00:00,10604.91306107549
2018-01-31 12:00:00,12542.811861160188
2018-01-31 15:00:00,11488.009602847103
2018-01-31 18:00:00,11297.094119577161
2018-01-31 21:00:00,11392.202010770801
2018-02-01 00:00:00,11595.730114221466
2018-02-01 03:00:00,9778.942426358726
2018-02-01 06:00:00,9485.729569268875
2018-02-01 09:00:00,10838.873725859059
2018-02-01 12:00:00,9510.300334868713
2018-02-01 15:00:00,9277.508978128713
2018-02-01 18:00:00,12370.865282342023
2018-02-01 21:00:00,11754.604670077362
2018-02-02 00:00:00,11425.038465543475
2018-02-02 03:00:00,11785.875068315123
2018-02-02 06:00:00,9123.833230470704
2018-02-02 09:00:00,9335.32759117397
2018-02-02 12:00:00,9310.63892437152
2018-02-02 15:00:00,9165.53221712511
2018-02-02 18:00:00,9212.517097540756
2018-02-02 21:00:00,9356.225238217357
2018-02-03 00:00:00,10457.049183943163
2018-02-03 03:00:00,11533.878111291426
2018-02-03 06:00:00,10369.241389287949
2018-02-03 09:00:00,10561.968426476422
2018-02-03 12:00:00,10113.753426004865
2018-02-03 15:00:00,9401.270355554585
2018-02-03 18:00:00,9429.79632292239
2018-02-03 21:00:00,9662.770083415091
2018-02-04 00:00:00,10333.84808537289
2018-02-04 03:00:00,10384.963019180517
2018-02-04 06:00:00,10225.660817387405
2018-02-04 09:00:00,11347.33692007319
2018-02-04 12:00:00,12187.996068588716
2018-02-04 15:00:00,10524.557209579209
2018-02-04 18:00:00,11449.184960707302
2018-02-04 21:00:00,11919.100610552929
2018-02-05 00:00:00,10569.789272454698
2018-02-05 03:00:00,10860.717534228741
2018-02-05 06:00:00,11175.199620901052
2018-02-05 09:00:00,12030.938216603883
2018-02-05 12:00:00,12429.5829517134
2018-02-05 15:00:00,11986.491918792435
2018-02-05 18:00:00,11490.098751729609
2018-02-05 21:00:00,10247.140428106732
2018-02-06 00:00:00,12139.075765739577
2018-02-06 03:00:00,11717.466887262915
2018-02-06 06:00:00,11960.915813776845
2018-02-06 09:00:00,11608.70786068207
2018-02-06 12:00:00,11017.605908021078
2018-02-06 15:00:00,9626.930230514157
2018-02-06 18:00:00,10414.41008048828
2018-02-06 21:00:00,11248.350039055838
2018-02-07 00:00:00,11085.564993571012
2018-02-07 03:00:00,11968.261428086735
2018-02-07 06:00:00,11063.020266137151
2018-02-07 09:00:00,10519.8115790037
2018-02-07 12:00:00,9456.981212390523
2018-02-07 15:00:00,9509.572881230979
2018-02-07 18:00:00,9925.191425791609
2018-02-07 21:00:00,10255.14644473388
2018-02-08 00:00:00,9036.111070688663
2018-02-08 03:00:00,10080.719897907711
2018-02-08 06:00:00,11339.1690978322
2018-02-08 09:00:00,11119.371676813602
2018-02-08 12:00:00,11440.660010511248
2018-02-08 15:00:00,10938.965371071412
2018-02-08 18:00:00,10922.87987542526
2018-02-08 21:00:00,10806.328835449827
2018-02-09 00:00:00,10350.143437337318
2018-02-09 03:00:00,11742.16054680345
2018-02-09 06:00:00,9923.934317547999
2018-02-09 09:00:00,9925.530663448137
2018-02-09 12:00:00,12347.40736901055
2018-02-09 15:00:00,11343.821175620938
2018-02-09 18:00:00,10637.362417885804
2018-02-09 21:00:00,10097.721771313336
2018-02-10 00:00:00,9390.884735882415
2018-02-10 03:00:00,8507.198819326371
2018-02-10 06:00:00,10037.634086257738
2018-02-10 09:00:00,9103.9066901916
2018-02-10 12:00:00,8034.255672670422
2018-02-10 15:00:00,11086.27747064138
2018-02-10 18:00:00,10458.769544716746
2018-02-10 21:00:00,10420.051049514339
2018-02-11 00:00:00,10086.72656212328
2018-02-11 03:00:00,10714.411196234556
2018-02-11 06:00:00,10185.96031168364
2018-02-11 09:00:00,11957.712840077185
2018-02-11 12:00:00,10383.746919288253
2018-02-11 15:00:00,9512.95323708969
2018-02-11 18:00:00,8286.000374225825
2018-02-11 21:00:00,10348.312783636393
2018-02-12 00:00:00,9244.29475235348
2018-02-12 03:00:00,9104.01972821023
2018-02-12 06:00:00,9558.028439705835
2018-02-12 09:00:00,10738.396507480185
2018-02-12 12:00:00,9635.235473017443
2018-02-12 15:00:00,10783.343448818567
2018-02-12 18:00:00,12745.862407890072
2018-02-12 21:00:00,10937.919903329035
2018-02-13 00:00:00,9992.755125581343
2018-02-13 03:00:00,9320.491454631621
2018-02-13 06:00:00,9894.618537566836
2018-02-13 09:00:00,10412.394956244785
2018-02-13 12:00:00,9424.982734295472
2018-02-13 15:00:00,9414.788732235525
2018-02-13 18:00:00,10474.456392341268
2018-02-13 21:00:00,10331.939307483768
2018-02-14 00:00:00,10073.819966830655
2018-02-14 03:00:00,10207.79490248719
2018-02-14 06:00:00,10369.384264932723
2018-02-14 09:00:00,8608.709387522546
2018-02-14 12:00:00,9749.655037223933
2018-02-14 15:00:00,10832.406797979314
2018-02-14 18:00:00,10445.770686751357
2018-02-14 21:00:00,11654.223073374129
2018-02-15 00:00:00,11178.379495669842
2018-02-15 03:00:00,11659.853741796505
2018-02-15 06:00:00,11719.431486402236
2018-02-15 09:00:00,12736.310193367919
2018-02-15 12:00:00,12641.237349802088
2018-02-15 15:00:00,12291.056982432277
2018-02-15 18:00:00,13262.184938650678
2018-02-15 21:00:00,13129.923488026123
2018-02-16 00:00:00,9495.567648458744
2018-02-16 03:00:00,10033.584175655811
2018-02-16 06:00:00,11845.615346626008
2018-02-16 09:00:00,12554.215042900025
2018-02-16 12:00:00,13605.85957240427
2018-02-16 15:00:00,13198.837264566067
2018-02-16 18:00:00,11875.739240884483
2018-02-16 21:00:00,11015.19355560328
2018-02-17 00:00:00,11549.675010128994
2018-02-17 03:00:00,9910.308735820025
2018-02-17 06:00:00,8411.921996805217
2018-02-17 09:00:00,10879.738761374214
2018-02-17 12:00:00,11327.140910372413
2018-02-17 15:00:00,11337.075349945986
2018-02-17 18:00:00,11702.427776084747
2018-02-17 21:00:00,11651.133701840754
2018-02-18 00:00:00,10947.634649551272
2018-02-18 03:00:00,9905.670270373113
2018-02-18 06:00:00,9295.865700907303
2018-02-18 09:00:00,10842.110396649074
2018-02-18 12:00:00,11922.456802234952
2018-02-18 15:00:00,11291.65745745914
2018-02-18 18:00:00,11062.928303934892
2018-02-18 21:00:00,11246.60682093315
2018-02-19 00:00:00,9699.414743464376
2018-02-19 03:00:00,11066.008614760733
2018-02-19 06:00:00,9743.542197479534
2018-02-19 09:00:00,11211.956252871625
2018-02-19 12:00:00,11427.35744427348
2018-02-19 15:00:00,10747.659732506108
2018-02-19 18:00:00,12347.020386126718
2018-02-19 21:00:00,11084.848921530818
2018-02-20 00:00:00,8216.457120594234
2018-02-20 03:00:00,9755.493564395889
2018-02-20 06:00:00,9931.577923182565
2018-02-20 09:00:00,9915.481923011583
2018-02-20 12:00:00,9119.348362486311
2018-02-20 15:00:00,8586.530283215878
2018-02-20 18:00:00,8622.750297756176
2018-02-20 21:00:00,9735.798033353285
2018-02-21 00:00:00,9164.407732168227
2018-02-21 03:00:00,9245.688209904602
2018-02-21 06:00:00,8172.9501285491915
2018-02-21 09:00:00,9210.473050913639
2018-02-21 12:00:00,10156.153414446726
2018-02-21 15:00:00,10955.963629573813
2018-02-21 18:00:00,13149.441559625995
2018-02-21 21:00:00,12312.562178734304
2018-02-22 00:00:00,10535.254803388494
2018-02-22 03:00:00,11403.576014660039
2018-02-22 06:00:00,10918.635058089032
2018-02-22 09:00:00,11897.898034190473
2018-02-22 12:00:00,13084.504640654799
2018-02-22 15:00:00,11428.107784270409
2018-02-22 18:00:00,11875.604284606416
2018-02-22 21:00:00,10157.0166311072
2018-02-23 00:00:00,9839.17550226538
2018-02-23 03:00:00,9675.634056445151
2018-02-23 06:00:00,9626.393732332652
2018-02-23 09:00:00,11495.50842139215
2018-02-23 12:00:00,11553.922489685989
2018-02-23 15:00:00,11542.825681274033
2018-02-23 18:00:00,12525.790154132581
2018-02-23 21:00:00,11507.55490408342
2018-02-24 00:00:00,10599.036401235337
2018-02-24 03:00:00,11849.655917816846
2018-02-24 06:00:00,11497.887667632156
2018-02-24 09:00:00,11992.339682938415
2018-02-24 12:00:00,11146.968508324166
2018-02-24 15:00:00,11599.833222886458
2018-02-24 18:00:00,11431.788156826653
2018-02-24 21:00:00,10644.335188080155
2018-02-25 00:00:00,9590.056810585409
2018-02-25 03:00:00,9616.554387140637
2018-02-25 06:00:00,10207.409584885965
2018-02-25 09:00:00,10979.55519373836
2018-02-25 12:00:00,11777.554134408667
2018-02-25 15:00:00,10867.813023430452
2018-02-25 18:00:00,11631.886298606489
2018-02-25 21:00:00,10275.810282204398
2018-02-26 00:00:00,12058.341144088776
2018-02-26 03:00:00,10415.102499876215
2018-02-26 06:00:00,11513.108460920526
2018-02-26 09:00:00,11065.090537201704
2018-02-26 12:00:00,11811.46701830538
2018-02-26 15:00:00,11244.037241458274
2018-02-26 18:00:00,10852.007799942174
2018-02-26 21:00:00,10825.256867428707
2018-02-27 00:00:00,9942.05239512449
2018-02-27 03:00:00,9924.867807472685
2018-02-27 06:00:00,9814.48045134153
2018-02-27 09:00:00,10363.67295979375
2018-02-27 12:00:00,11297.478091141951
2018-02-27 15:00:00,9432.334261599222
2018-02-27 18:00:00,10267.660602920936
2018-02-27 21:00:00,10358.026819860486
2018-02-28 00:00:00,8435.522159459939
2018-02-28 03:00:00,10423.40229302173
2018-02-28 06:00:00,10624.753523626563
2018-02-28 09:00:00,10571.694283895049
2018-02-28 12:00:00,11526.838620843339
2018-02-28 15:00:00,10505.381334435953
2018-02-28 18:00:00,10370.331127032216
2018-02-28 21:00:00,9539.938890700609
2018-03-01 00:00:00,9393.17114556058
2018-03-01 03:00:00,10333.34161749628
2018-03-01 06:00:00,10099.226039630856
2018-03-01 09:00:00,10755.004104479787
2018-03-01 12:00:00,12483.95251453878
2018-03-01 15:00:00,11280.190004835482
2018-03-01 18:00:00,11476.603746517809
2018-03-01 21:00:00,7746.337212788647
2018-03-02 00:00:00,8206.523129330057
2018-03-02 03:00:00,6920.108924262442
2018-03-02 06:00:00,6013.593601795401
2018-03-02 09:00:00,8514.088364241856
2018-03-02 12:00:00,8723.460240115732
2018-03-02 15:00:00,10093.979982949439
2018-03-02 18:00:00,10208.770272818168
2018-03-02 21:00:00,9135.035965678133
2018-03-03 00:00:00,8868.434037386834
2018-03-03 03:00:00,8779.64062232826
2018-03-03 06:00:00,7589.301221427921
2018-03-03 09:00:00,6520.075303073239
2018-03-03 12:00:00,6293.806933341111
2018-03-03 15:00:00,8291.840856729377
2018-03-03 18:00:00,9522.494853939545
2018-03-03 21:00:00,11451.889521852612
2018-03-04 00:00:00,9331.780052892393
2018-03-04 03:00:00,9836.261650916613
2018-03-04 06:00:00,9946.883491952756
2018-03-04 09:00:00,11213.83361320326
2018-03-04 12:00:00,11741.534033088985
2018-03-04 15:00:00,9511.217516426263
2018-03-04 18:00:00,10336.810054383503
2018-03-04 21:00:00,10658.861452409063
2018-03-05 00:00:00,10575.037030006315
2018-03-05 03:00:00,11065.100314891275
2018-03-05 06:00:00,10524.332004718195
2018-03-05 09:00:00,8793.146970121052
2018-03-05 12:00:00,9304.502476076379
2018-03-05 15:00:00,7782.756799763396
2018-03-05 18:00:00,8721.690107465005
2018-03-05 21:00:00,10397.174561168064
2018-03-06 00:00:00,10291.440624533927
2018-03-06 03:00:00,9497.731454080305
2018-03-06 06:00:00,9659.522613573634
2018-03-06 09:00:00,8314.302639679081
2018-03-06 12:00:00,8240.238203360022
2018-03-06 15:00:00,8573.623812674621
2018-03-06 18:00:00,8130.839216667035
2018-03-06 21:00:00,8673.735698679153
2018-03-07 00:00:00,9054.070763930904
2018-03-07 03:00:00,9142.038016473587
2018-03-07 06:00:00,9649.895665998929
2018-03-07 09:00:00,8168.503625771
2018-03-07 12:00:00,8257.249404217722
2018-03-07 15:00:00,10507.906705946843
2018-03-07 18:00:00,9417.244379416421
2018-03-07 21:00:00,10567.522638239881
2018-03-08 00:00:00,8921.24420870244
2018-03-08 03:00:00,11716.319589928853
2018-03-08 06:00:00,8677.733280578612
2018-03-08 09:00:00,9720.01539669525
2018-03-08 12:00:00,10378.921623015642
2018-03-08 15:00:00,9766.6416714617
2018-03-08 18:00:00,11393.162587821027
2018-03-08 21:00:00,11776.77903730247
2018-03-09 00:00:00,10341.893655725013
2018-03-09 03:00:00,10778.63308024383
2018-03-09 06:00:00,9993.261234079308
2018-03-09 09:00:00,10908.888345525453
2018-03-09 12:00:00,10537.96584975559
2018-03-09 15:00:00,10582.54875129335
2018-03-09 18:00:00,12044.429767939753
2018-03-09 21:00:00,10282.926345444785
2018-03-10 00:00:00,9756.397040302294
2018-03-10 03:00:00,10425.005996748792
2018-03-10 06:00:00,10707.367868585363
2018-03-10 09:00:00,13144.233608099243
2018-03-10 12:00:00,10749.481598353546
2018-03-10 15:00:00,10444.786687116342
2018-03-10 18:00:00,10724.56706455119
2018-03-10 21:00:00,9518.321612316053
2018-03-11 00:00:00,10649.12797688493
2018-03-11 03:00:00,10425.09658630575
2018-03-11 06:00:00,9505.433589722568
2018-03-11 09:00:00,9672.536694528062
2018-03-11 12:00:00,7465.276495373102
2018-03-11 15:00:00,7903.1239205561305
2018-03-11 18:00:00,9356.431149444672
2018-03-11 21:00:00,9808.195729637831
2018-03-12 00:00:00,9012.97003788836
2018-03-12 03:00:00,9263.019727648367
2018-03-12 06:00:00,9738.21507392301
2018-03-12 09:00:00,8614.655886057466
2018-03-12 12:00:00,6709.5250030173265
2018-03-12 15:00:00,6396.668945685364
2018-03-12 18:00:00,7191.942309449027
2018-03-12 21:00:00,9252.759291624006
2018-03-13 00:00:00,11063.8224361442
2018-03-13 03:00:00,10266.430881564243
2018-03-13 06:00:00,10119.516083626208
2018-03-13 09:00:00,10014.613199117888
2018-03-13 12:00:00,10565.956654855674
2018-03-13 15:00:00,8837.083029324125
2018-03-13 18:00:00,9046.873917552171
2018-03-13 21:00:00,11413.545451223647
2018-03-14 00:00:00,11170.50027932903
2018-03-14 03:00:00,10345.565289270788
2018-03-14 06:00:00,10992.65829910586
2018-03-14 09:00:00,10155.754467097719
2018-03-14 12:00:00,9789.224209628534
2018-03-14 15:00:00,9554.03671975073
2018-03-14 18:00:00,10993.895586151888
2018-03-14 21:00:00,9757.471238906002
2018-03-15 00:00:00,10120.250930580478
2018-03-15 03:00:00,8388.90978180762
2018-03-15 06:00:00,9731.182522787027
2018-03-15 09:00:00,8478.493091801785
2018-03-15 12:00:00,8214.007685419052
2018-03-15 15:00:00,7846.087482108154
2018-03-15 18:00:00,7530.574451439665
2018-03-15 21:00:00,9278.208177335724
2018-03-16 00:00:00,9418.423001637279
2018-03-16 03:00:00,9888.931163388921
2018-03-16 06:00:00,9754.652987142652
2018-03-16 09:00:00,9252.221671541043
2018-03-16 12:00:00,8754.320811665768
2018-03-16 15:00:00,8630.229935957004
2018-03-16 18:00:00,8276.257023292079
2018-03-16 21:00:00,10324.906152899192
2018-03-17 00:00:00,10342.675501315913
2018-03-17 03:00:00,10355.78248839518
2018-03-17 06:00:00,10993.725388003835
2018-03-17 09:00:00,10417.42316247688
2018-03-17 12:00:00,8192.017778302934
2018-03-17 15:00:00,7446.848495164413
2018-03-17 18:00:00,6771.522491211006
2018-03-17 21:00:00,7328.074493957807
2018-03-18 00:00:00,9491.806898364703
2018-03-18 03:00:00,9161.215340922208
2018-03-18 06:00:00,7746.4108862377725
2018-03-18 09:00:00,8264.293333705804
2018-03-18 12:00:00,7402.916952083806
2018-03-18 15:00:00,7338.492469827215
2018-03-18 18:00:00,8914.69864980186
2018-03-18 21:00:00,8865.874065650622
2018-03-19 00:00:00,10726.600686811396
2018-03-19 03:00:00,10160.987735584466
2018-03-19 06:00:00,9884.610416864587
2018-03-19 09:00:00,8534.70499337548
2018-03-19 12:00:00,8088.583366598257
2018-03-19 15:00:00,8650.446878903464
2018-03-19 18:00:00,7487.773195468391
2018-03-19 21:00:00,7935.429872186654
2018-03-20 00:00:00,7736.611878103584
2018-03-20 03:00:00,7224.848557877327
2018-03-20 06:00:00,6074.841224510386
2018-03-20 09:00:00,7766.20961533373
2018-03-20 12:00:00,8228.269267056066
2018-03-20 15:00:00,8710.233076685985
2018-03-20 18:00:00,9645.537943294516
2018-03-20 21:00:00,9093.310775542113
2018-03-21 00:00:00,10415.049093094101
2018-03-21 03:00:00,9548.87145084343
2018-03-21 06:00:00,10163.635495700748
2018-03-21 09:00:00,9961.060269465901
2018-03-21 12:00:00,11279.18092587476
2018-03-21 15:00:00,10427.547777599866
2018-03-21 18:00:00,9581.417561979342
2018-03-21 21:00:00,9716.376999443211
2018-03-22 00:00:00,9861.897911289883
2018-03-22 03:00:00,9735.52874721205
2018-03-22 06:00:00,9983.536554213868
2018-03-22 09:00:00,11509.379539022088
2018-03-22 12:00:00,11444.604765078588
2018-03-22 15:00:00,9964.919265955843
2018-03-22 18:00:00,10604.04140756081
2018-03-22 21:00:00,10679.43934531862
2018-03-23 00:00:00,9418.956309681424
2018-03-23 03:00:00,10299.518844430499
2018-03-23 06:00:00,10347.885044911822
2018-03-23 09:00:00,8540.912361050956
2018-03-23 12:00:00,8595.287848643782
2018-03-23 15:00:00,10516.273161940395
2018-03-23 18:00:00,10003.279848074433
2018-03-23 21:00:00,8136.721212086721
2018-03-24 00:00:00,7413.838121509594
2018-03-24 03:00:00,8903.521252897415
2018-03-24 06:00:00,7616.744634555083
2018-03-24 09:00:00,7308.99735419342
2018-03-24 12:00:00,7644.0483745348665
2018-03-24 15:00:00,6259.004589067326
2018-03-24 18:00:00,6401.47496800216
2018-03-24 21:00:00,6979.568697448603
2018-03-25 00:00:00,6958.676522045635
